Datum,Anlage,ZP_ID,Einspeisung + Ausfallarbeit [kWh],Performance [€/MWh]
2022-09-01T00:00:00,"50H_SO_Hamburg-Rahlstedt_DE016011","ZP_ID_0721",2191.98,-72.65311
2022-09-01T00:00:00,"50H_SO_Calau_01","ZP_ID_0722",35871.95,-6.08064
2022-09-01T00:00:00,"AMP_WI_Schalksmühle","ZP_ID_0723",513955.13,2.2979
2022-09-01T00:00:00,"AMP_SO_Wuppertal-Barmen_DE002061","ZP_ID_0725",696.28,-57.85097
2022-09-01T00:00:00,"AMP_SO_Holzwickede","ZP_ID_0726",25771.8,-34.15185
2022-09-01T00:00:00,"AMP_SO_Lünen","ZP_ID_0727",14909,-6.95637
2022-09-01T00:00:00,"50H_SO_Schkeuditz","ZP_ID_0729",62339.71,-7.21689
2022-09-01T00:00:00,"AMP_SO_Witten_DE032041","ZP_ID_0730",3945.6,-28.78659
2022-09-01T00:00:00,"TEN_SO_Herzberg am Harz _DE010002","ZP_ID_0732",3721.59,-46.97427
2022-09-01T00:00:00,"AMP_SO_Bad Laasphe_02","ZP_ID_0740",10379.53,-20.59555
2022-09-01T00:00:00,"TEN_SO_Verden_DE007042","ZP_ID_0741",3557.17,-42.56633
2022-09-01T00:00:00,"50H_SO_Hamburg-Lohbrügge_DE003064","ZP_ID_0742",2931.35,-43.99158
2022-09-01T00:00:00,"50H_SO_Dettmannsdorf_06","ZP_ID_0745",60325.24,10.1974
2022-09-01T00:00:00,"50H_SO_Zwickau_DE021073","ZP_ID_0746",4280.06,-41.45221
2022-09-01T00:00:00,"50H_SO_Röbel_DE029073","ZP_ID_0747",3425.72,-36.91071
2022-09-01T00:00:00,"AMP_SO_Dortmund_DE032065","ZP_ID_0748",2661.16,-28.28414
2022-09-01T00:00:00,"50H_SO_Klostermansfeld_DE026082","ZP_ID_0749",4287.66,-40.28096
2022-09-01T00:00:00,"50H_SO_Kamenz_02","ZP_ID_0750",39815.5,-8.972759999999999
2022-09-01T00:00:00,"50H_SO_Salzatal Salzmünde_DE021113","ZP_ID_0751",5779.07,-52.8553
2022-09-01T00:00:00,"AMP_SO_Werdohl_DE002038","ZP_ID_0752",2014.9,-30.84421
2022-09-01T00:00:00,"50H_SO_Waltershausen _DE031017","ZP_ID_0753",4170.17,-35.25023
2022-09-01T00:00:00,"TEN_SO_Wedemark","ZP_ID_0754",7908.74,-16.65972
2022-09-01T00:00:00,"TEN_SO_Hespe","ZP_ID_0755",21737.74,-6.33791
2022-09-01T00:00:00,"AMP_SO_Lünen_DE032038","ZP_ID_0756",3452.06,-40.31883
2022-09-01T00:00:00,"50H_SO_Taucha_01","ZP_ID_0757",2344.13,-8.09341
2022-09-01T00:00:00,"TEN_SO_Oerlenbach-Rottershausen","ZP_ID_0758",36976.74,-1.25235
2022-09-01T00:00:00,"TEN_SO_Detmold_01","ZP_ID_0759",36168.75,-3.69504
2022-09-01T00:00:00,"TEN_SO_Detmold_02","ZP_ID_0760",12925.25,-3.10931
2022-09-01T00:00:00,"50H_SO_Weißwasser-Neuwerk","ZP_ID_0761",59313.33,-5.16345
2022-09-01T00:00:00,"50H_SO_Nobitz-Gieba","ZP_ID_0762",65506.75,-5.71232
2022-09-01T00:00:00,"AMP_SO_Bergkamen-Rünthe","ZP_ID_0763",23994.85,2.2292
2022-09-01T00:00:00,"TEN_SO_Korbach-Lengefeld","ZP_ID_0764",21285.5,-0.14311
2022-09-01T00:00:00,"AMP_SO_Welver","ZP_ID_0765",23898.76,0.23039
2022-09-01T00:00:00,"50H_SO_Wusterhausen_DE020077","ZP_ID_0766",3550.55,-54.50076
2022-09-01T00:00:00,"AMP_KWK_Ingenried","ZP_ID_0767",815.0700000000001,-59.82055
2022-09-01T00:00:00,"AMP_SO_Anröchte-Altengeseke","ZP_ID_0768",14785.89,4.43587
2022-09-01T00:00:00,"AMP_SO_Kranenburg Zyfflich","ZP_ID_0769",15632.38,-0.77561
2022-09-01T00:00:00,"50H_SO_Pasewalk_DE029040","ZP_ID_0770",2531.41,-56.15403
2022-09-01T00:00:00,"50H_SO_Falkenberg_04","ZP_ID_0772",10370.44,-5.79964
2022-09-01T00:00:00,"50H_SO_Stangengrün_10","ZP_ID_0773",5243.95,1.48017
2022-09-01T00:00:00,"50H_SO_Stangengrün_08","ZP_ID_0774",7700.96,1.48084
2022-09-01T00:00:00,"50H_SO_Stangengrün_09","ZP_ID_0775",7187.53,1.4807
2022-09-01T00:00:00,"AMP_SO_Neukirchen Vluyn","ZP_ID_0780",12370.04,-10.71676
2022-09-01T00:00:00,"AMP_SO_Recke_DE009061","ZP_ID_0781",2793.44,-49.63311
2022-09-01T00:00:00,"AMP_SO_Bramsche_DE025045","ZP_ID_0782",4112.42,-60.23102
2022-09-01T00:00:00,"AMP_SO_Kranenburg_2","ZP_ID_0783",22390.63,-2.30709
2022-09-01T00:00:00,"AMP_SO_Kalkar - Hönnepel","ZP_ID_0784",45710.22,2.34084
2022-09-01T00:00:00,"50H_SO_Friedland","ZP_ID_0785",30841.15,0.10389
2022-09-01T00:00:00,"50H_SO_Datzetal","ZP_ID_0786",32850.32,-3.85353
2022-09-01T00:00:00,"AMP_SO_Alpen-Veen","ZP_ID_0787",7742.12,-10.73699
2022-09-01T00:00:00,"AMP_SO_Bad Bentheim","ZP_ID_0788",38222.05,-8.81578
2022-09-01T00:00:00,"50H_SO_Oschersleben_DE026055","ZP_ID_0789",4509.03,-43.26692
2022-09-01T00:00:00,"TEN_SO_Walsrode","ZP_ID_0790",67680.2,-3.93252
2022-09-01T00:00:00,"50H_SO_Vierlinden","ZP_ID_0791",23681.85,2.42992
2022-09-01T00:00:00,"AMP_SO_Hamm-Heesen_DE013009","ZP_ID_0792",2609.47,-59.32458
2022-09-01T00:00:00,"50H_SO_Schönstedt_Mülverstedt","ZP_ID_0797",14834.4,-2.54985
2022-09-01T00:00:00,"TRA_SO_Weinsberg","ZP_ID_0798",28712.46,8.543139999999999
2022-09-01T00:00:00,"TEN_SO_Barsinghausen","ZP_ID_0799",41736.49,-2.26466
2022-09-01T00:00:00,"TEN_SO_Delbrück","ZP_ID_0800",38402.47,-2.09879
2022-09-01T00:00:00,"50H_SO_Zittau","ZP_ID_0801",22142.87,-1.6155
2022-09-01T00:00:00,"TEN_SO_Emstek_DE007016","ZP_ID_0802",4415.11,-51.95124
2022-09-01T00:00:00,"AMP_SO_Groß-Rohrheim","ZP_ID_0803",65791.5,1.84461
2022-09-01T00:00:00,"AMP_SO_Swisttal-Hohn_02","ZP_ID_0804",26040.5,0.26417
2022-09-01T00:00:00,"TRA_SO_Balingen","ZP_ID_0805",8950,-77.72084
2022-09-01T00:00:00,"TEN_SO_Tangstedt_DE016040","ZP_ID_0806",3908.62,-52.25741
2022-09-01T00:00:00,"TEN_SO_Molbergen_DE025053","ZP_ID_0811",7308.84,-43.39018
2022-09-01T00:00:00,"50H_SO_Ballenstedt_01","ZP_ID_0812",50024.29,-4.99228
2022-09-01T00:00:00,"50H_SO_Pritzwalk","ZP_ID_0813",67215.03999999999,-9.89536
2022-09-01T00:00:00,"TEN_SO_Rastede_DE015032","ZP_ID_0814",1050.46,-97.01656
2022-09-01T00:00:00,"50H_SO_Sangerhausen_06","ZP_ID_0815",66548.25,-9.968030000000001
2022-09-01T00:00:00,"50H_SO_Mansfeld","ZP_ID_0816",37018.4,-8.48
2022-09-01T00:00:00,"TEN_SO_Pleystein","ZP_ID_0817",165232,6.40716
2022-09-01T00:00:00,"AMP_SO_Erkelenz","ZP_ID_0818",28396.21,4.03189
2022-09-01T00:00:00,"TEN_SO_Werneck","ZP_ID_0819",9809.92,-2.97259
2022-09-01T00:00:00,"AMP_SO_Bengel","ZP_ID_0820",9975.940000000001,-0.28311
2022-09-01T00:00:00,"AMP_SO_Bönen_02","ZP_ID_0821",8965.469999999999,-2.3869
2022-09-01T00:00:00,"50H_SO_Neubrandenburg_01","ZP_ID_0822",10044.06,-2.85222
2022-09-01T00:00:00,"TEN_SO_Heiligenhafen_DE033055","ZP_ID_0823",2785.35,-48.91432
2022-09-01T00:00:00,"50H_SO_Schönteichen-Cunnersdorf_01","ZP_ID_0824",61690.65,-12.26502
2022-09-01T00:00:00,"AMP_SO_St. Wendel","ZP_ID_0825",54414.33,1.5715
2022-09-01T00:00:00,"TEN_SO_Trittau","ZP_ID_0827",1138.14,-129.42041
2022-09-01T00:00:00,"AMP_NF_BI_BHKW_Fröndenberg","ZP_ID_0828",34367.28,15.86928
2022-09-01T00:00:00,"50H_SO_Ballenstedt_02","ZP_ID_0829",53511.27,-9.97789
2022-09-01T00:00:00,"50H_SO_Wismar Wendorf_DE033011","ZP_ID_0830",5111.21,-36.20875
2022-09-01T00:00:00,"AMP_SO_Kerken","ZP_ID_0831",4551.4,-32.1749
2022-09-01T00:00:00,"50H_SO_Perleberg _DE026019","ZP_ID_0832",5592.93,-45.44448
2022-09-01T00:00:00,"TEN_SO_Obernkirchen_02","ZP_ID_0833",10592.74,-38.18981
2022-09-01T00:00:00,"TEN_SO_Lemgo_DE018102","ZP_ID_0834",5727.46,-39.87447
2022-09-01T00:00:00,"50H_SO_Börde-Hakel_(EB)","ZP_ID_0835",46455.8,-4.55504
2022-09-01T00:00:00,"50H_SO_Lychen_(EB)","ZP_ID_0836",51096.65,-3.2217
2022-09-01T00:00:00,"TEN_SO_Mözen_(EB)","ZP_ID_0837",52737.67,-3.82644
2022-09-01T00:00:00,"AMP_SO_Herdecke_(EB)","ZP_ID_0838",10543.07,1.39634
2022-09-01T00:00:00,"AMP_SO_Stadtlohn_DE009090_(EB)","ZP_ID_0839",4290.14,-40.13345
2022-09-01T00:00:00,"AMP_SO_Velbert_(EB)","ZP_ID_0840",1848.75,-140.13925
2022-09-01T00:00:00,"TEN_SO_Detmold_03_(EB)","ZP_ID_0842",14205.97,-6.47795
2022-09-01T00:00:00,"AMP_SO_Euskirchen_(EB)","ZP_ID_0843",20448.94,6.75941
2022-09-01T00:00:00,"TEN_SO_Otterndorf _DE007061_(EB)","ZP_ID_0844",5244.71,-22.08857
2022-09-01T00:00:00,"TEN_SO_Helmstedt_DE026032_(EB)","ZP_ID_0845",5339.17,-38.87678
2022-09-01T00:00:00,"TEN_SO_Aschendorf_DE015044_(EB)","ZP_ID_0846",4089.78,-62.45437
2022-09-01T00:00:00,"AMP_SO_Osnabrück_DE009065_(EB)","ZP_ID_0847",1003.17,-65.97423999999999
2022-09-01T00:00:00,"50H_SO_Hamburg-Bergedorf_DE003059_(EB)","ZP_ID_0848",3770.65,-56.17932
2022-09-01T00:00:00,"AMP_SO_Dinslaken_(EB)","ZP_ID_0849",31488.13,1.65029
2022-09-01T00:00:00,"50H_SO_Mühlenbeck_DE024071_(EB)","ZP_ID_0850",2673.35,-64.04826
2022-09-01T00:00:00,"AMP_SO_Holzwickede_02_(EB)","ZP_ID_0851",22919,2.35961
2022-09-01T00:00:00,"TEN_SO_Büdelsdorf_DE004037_(EB)","ZP_ID_0852",3115.82,-58.44488
2022-09-01T00:00:00,"50H_SO_Sangerhausen_07_(EB)","ZP_ID_0853",156155.7,-9.34721
2022-09-01T00:00:00,"50H_SO_Falkenberg_05","ZP_ID_0854",70610.2,-6.8555
2022-09-01T00:00:00,"AMP_SO_Osnabrück_DE009086_(EB)","ZP_ID_0855",3970.73,-51.35954
2022-09-01T00:00:00,"50H_SO_Warlin_(EB)","ZP_ID_0856",59350.07,-5.70282
2022-09-01T00:00:00,"50H_SO_Jarmen_(EB)","ZP_ID_0857",67233.23,1.38911
2022-09-01T00:00:00,"AMP_SO_Ennigerloh_DE013006_(EB)","ZP_ID_0858",6651.64,-36.88595
2022-09-01T00:00:00,"50H_SO_Aschersleben_(EB)","ZP_ID_0859",264117.2,-12.11858
2022-09-01T00:00:00,"50H_SO_Fürstenwalde_DE028026_(EB)","ZP_ID_0860",4190.02,-44.21695
2022-09-01T00:00:00,"AMP_SO_Gelsenkirchen_(EB)","ZP_ID_0861",54622.7,0.05213
2022-09-01T00:00:00,"AMP_SO_Arnsberg_03_(EB)","ZP_ID_0862",16602.34,2.75114
2022-09-01T00:00:00,"50H_SO_Sollstedt-Wülfingerode_(EB)","ZP_ID_0863",51299.34,-16.87194
2022-09-01T00:00:00,"50H_SO_Schmalkalden_DE031053_(EB)","ZP_ID_0864",3524.94,-23.63949
2022-09-01T00:00:00,"50H_SO_Massen_(EB)","ZP_ID_0865",30784.4,-39.23518
2022-09-01T00:00:00,"AMP_SO_Iserlohn_02_(EB)","ZP_ID_0866",7620.85,-0.9246
2022-09-01T00:00:00,"TEN_SO_Eiterfeld_DE010064_(EB)","ZP_ID_0867",899.91,-48.06008
2022-09-01T00:00:00,"AMP_SO_Fröndenberg_01_(EB)","ZP_ID_0868",26759.71,-9.3619
2022-09-01T00:00:00,"AMP_SO_Fröndenberg_02_(EB)","ZP_ID_0869",18057.6,-7.68283
2022-09-01T00:00:00,"50H_SO_Mansfeld_02_(EB)","ZP_ID_0870",18052.95,-6.31355
2022-09-01T00:00:00,"TEN_SO_Mücke_(EB)","ZP_ID_0871",70053,5.09207
2022-09-01T00:00:00,"AMP_SO_Ense_(EB)","ZP_ID_0872",2675.97,-187.2451
2022-09-01T00:00:00,"TEN_SO_Horn-Bad Meinberg_(EB)","ZP_ID_0874",11154.37,-6.2275
2022-09-01T00:00:00,"50H_SO_Olbernhau_DE036043_(EB)","ZP_ID_0875",4554.33,-43.31153
2022-09-01T00:00:00,"TEN_SO_Zetel_DE015026_(EB)","ZP_ID_0876",5014.83,-46.09818
2022-09-01T00:00:00,"TEN_SO_Schwebheim_(EB)","ZP_ID_0877",40459.43,-2.25749
2022-09-01T00:00:00,"50H_SO_Hettstedt_DE026080_(EB)","ZP_ID_0879",7629.34,-33.12648
2022-09-01T00:00:00,"AMP_SO_Uelsen_DE025004_(EB)","ZP_ID_0880",4643.13,-40.87369
2022-09-01T00:00:00,"AMP_SO_Mettingen_DE009048_(EB)","ZP_ID_0881",1134.75,-10.19538
2022-09-01T00:00:00,"50H_SO_Weißwasser_DE028063_(EB)","ZP_ID_0882",8462.049999999999,-44.02161
2022-09-01T00:00:00,"AMP_SO_Arnsberg_04_(EB)","ZP_ID_0883",15137.62,3.38336
2022-09-01T00:00:00,"AMP_SO_Lünen_DE032040_(EB)","ZP_ID_0884",5022.71,-24.84545
2022-09-01T00:00:00,"AMP_SO_Hagen_(EB)","ZP_ID_0885",18230.83,6.17728
2022-09-01T00:00:00,"50H_SO_Gägelow_(EB)","ZP_ID_0886",20370.25,1.77146
2022-09-01T00:00:00,"AMP_SO_Frechen_(EB)","ZP_ID_0888",544.9,-110.92471
2022-09-01T00:00:00,"50H_SO_Herzberg_DE021093_(EB)","ZP_ID_0889",2563.74,-74.46033
2022-09-01T00:00:00,"TEN_WI_Waldeck","ZP_ID_0890",371669.6,-18.31296
2022-09-01T00:00:00,"TEN_SO_Pinneberg_DE004043_(EB)","ZP_ID_0891",12495.3,-0.50499
2022-09-01T00:00:00,"50H_SO_Sondershausen_DE031006_(EB)","ZP_ID_0892",4361.95,-29.45147
2022-09-01T00:00:00,"TEN_SO_Schneverdingen_DE003079_(EB)","ZP_ID_0893",4477.91,-51.38755
2022-09-01T00:00:00,"TEN_SO_Bad Hersfeld_DE010011_(EB)","ZP_ID_0894",2792.19,-54.06709
2022-09-01T00:00:00,"TEN_SO_Sögel_DE025028_(EB)","ZP_ID_0904",4089.91,-133.05239
2022-09-01T00:00:00,"AMP_SO_Bergheim_01_(EB)","ZP_ID_0905",40187.76,0.83135
2022-09-01T00:00:00,"TEN_SO_Ellerau_DE033042_(EB)","ZP_ID_0906",5116.3,-37.10062
2022-09-01T00:00:00,"AMP_SO_Rietberg_DE005065_(EB)","ZP_ID_0907",3510.78,-47.04993
2022-09-01T00:00:00,"AMP_SO_Swisttal-Hohn_01","ZP_ID_0908",12253.83,-1.16619
2022-09-01T00:00:00,"TEN_SO_Bielefeld_DE005064_(EB)","ZP_ID_0909",2013.23,-56.99416
2022-09-01T00:00:00,"TEN_SO_Goslar_DE014013_(EB)","ZP_ID_0910",3904.1,-47.81202
2022-09-01T00:00:00,"AMP_SO_Gummersbach_DE002003_(EB)","ZP_ID_0911",11725.84,5.66099
2022-09-01T00:00:00,"50H_SO_Bad Freienwalde_DE024015_(EB)","ZP_ID_0912",5105.9,-41.80707
2022-09-01T00:00:00,"AMP_SO_Goch_(EB)","ZP_ID_0914",15680.89,-8.52413
2022-09-01T00:00:00,"AMP_SO_Uedem_(EB)","ZP_ID_0916",25141.03,4.2268
2022-09-01T00:00:00,"50H_SO_Apolda_(EB)","ZP_ID_0917",31869.75,-12.20224
2022-09-01T00:00:00,"TEN_SO_Kassel_DE010047_(EB)","ZP_ID_0918",4685.1,-37.43705
2022-09-01T00:00:00,"AMP_SO_Gronau_03_(EB)","ZP_ID_0919",71052.35000000001,-3.06168
2022-09-01T00:00:00,"50H_SO_Bernau_DE024061_(EB)","ZP_ID_0920",5590.63,-39.04326
2022-09-01T00:00:00,"AMP_SO_Bergneustadt_DE002008_(EB)","ZP_ID_0921",2921.67,-33.89547
2022-09-01T00:00:00,"AMP_SO_Castrop-Rauxel_DE032054_(EB)","ZP_ID_0922",1827.86,-57.3995
2022-09-01T00:00:00,"AMP_SO_Lüdenscheid_DE002025_(EB)","ZP_ID_0923",1700.56,-26.95256
2022-09-01T00:00:00,"TEN_SO_Köddingen_01_(EB)","ZP_ID_0924",24924.67,4.26564
2022-09-01T00:00:00,"TEN_SO_Köddingen_02_(EB)","ZP_ID_0925",40516.74,4.26558
2022-09-01T00:00:00,"TEN_SO_Kiel-Friedrichsort_DE004059_(EB)","ZP_ID_0926",3441.37,-57.44772
2022-09-01T00:00:00,"TEN_SO_Minden_DE018036_(EB)","ZP_ID_0928",3978.96,-46.38332
2022-09-01T00:00:00,"TEN_SO_Aurich_DE015040_(EB)","ZP_ID_0929",5622.73,-44.42368
2022-09-01T00:00:00,"TEN_SO_Schortens_DE015019_(EB)","ZP_ID_0930",4220.88,-26.19258
2022-09-01T00:00:00,"AMP_SO_Olpe_DE002016_(EB)","ZP_ID_0931",3277.5,-19.79463
2022-09-01T00:00:00,"50H_SO_Beucha_DE021000_(EB)","ZP_ID_0932",3649.8,-100.5914
2022-09-01T00:00:00,"TEN_SO_Wildeshausen_DE007033_(EB)","ZP_ID_0933",4639,-52.73723
2022-09-01T00:00:00,"TEN_SO_Salzgitter_DE014000_(EB)","ZP_ID_0934",6774,-54.65352
2022-09-01T00:00:00,"TEN_SO_Kirchhain_DE010025_(EB)","ZP_ID_0935",2831.3,-29.88415
2022-09-01T00:00:00,"AMP_SO_Gronau_DE025025_(EB)","ZP_ID_0936",2044.76,-48.88368
2022-09-01T00:00:00,"50H_SO_Marienberg_DE036018_(EB)","ZP_ID_0937",4768.63,-33.37306
2022-09-01T00:00:00,"50H_SO_Wilsdruff_DE036000_(EB)","ZP_ID_0938",28045.75,-45.16939
2022-09-01T00:00:00,"AMP_SO_Plettenberg_(EB)","ZP_ID_0939",10199.35,-98.54901
2022-09-01T00:00:00,"50H_SO_Doberlug-Kirchhain-Trebbus_02","ZP_ID_0942",24967.13,-7.5003
2022-09-01T00:00:00,"TRA_SO_Spaichingen_(EB)","ZP_ID_0943",17315.48,9.52392
2022-09-01T00:00:00,"TEN_SO_Goslar_(EB)","ZP_ID_0944",7874.75,-26.99568
2022-09-01T00:00:00,"AMP_SO_Herne_DE001014_(EB)","ZP_ID_0945",3984.9,-33.5543
2022-09-01T00:00:00,"50H_SO_Adorf_(EB)","ZP_ID_0947",36093.13,-1.80292
2022-09-01T00:00:00,"TEN_SO_Heideck_(EB)","ZP_ID_0948",17583.44,10.21983
2022-09-01T00:00:00,"TEN_SO_Schladen_DE014046_(EB)","ZP_ID_0949",7050.6,-46.13034
2022-09-01T00:00:00,"50H_SO_Havelberg_DE026054_(EB)","ZP_ID_0950",4051.95,-61.40193
2022-09-01T00:00:00,"50H_SO_Oederan_DE036027_(EB)","ZP_ID_0952",3795.52,-50.98077
2022-09-01T00:00:00,"TEN_SO_Dannenberg_DE003077_(EB)","ZP_ID_0953",4868.35,-48.24529
2022-09-01T00:00:00,"TEN_SO_Bardowick_DE003005_(EB)","ZP_ID_0954",6496.56,-46.8927
2022-09-01T00:00:00,"50H_SO_Hamburg_DE016069_(EB)","ZP_ID_0956",2353.89,-41.86693
2022-09-01T00:00:00,"TEN_SO_Salzgitter_DE014012_(EB)","ZP_ID_0957",4819.46,-42.68323
2022-09-01T00:00:00,"TEN_SO_Krummhörn_DE015065_(EB)","ZP_ID_0958",6752.19,-50.92523
2022-09-01T00:00:00,"AMP_SO_Hagen_DE013086_(EB)","ZP_ID_0959",5439.34,-19.73304
2022-09-01T00:00:00,"AMP_SO_Hattingen_DE032001_(EB)","ZP_ID_0960",2980.45,-38.94111
2022-09-01T00:00:00,"50H_SO_Strasburg_(EB)","ZP_ID_0961",25142.84,-9.34267
2022-09-01T00:00:00,"AMP_SO_Niederkassel-Rheidt_(EB)","ZP_ID_0962",6705.94,1.11299
2022-09-01T00:00:00,"TEN_SO_Marne_DE004119_(EB)","ZP_ID_0963",3855.58,-43.03155
2022-09-01T00:00:00,"50H_SO_Lübbenau_(EB)","ZP_ID_0964",50687,-2.49932
2022-09-01T00:00:00,"AMP_SO_Lengerich_DE009017_(EB)","ZP_ID_0965",2651.95,-60.13319
2022-09-01T00:00:00,"TEN_SO_Bad Oldesloe_DE016067_(EB)","ZP_ID_0967",535.3200000000001,-46.51273
2022-09-01T00:00:00,"TEN_SO_Neustadt am Rübenberge_DE006072_(EB)","ZP_ID_0968",7094,-27.34016
2022-09-01T00:00:00,"TEN_SO_Albersdorf_DE004126_(EB)","ZP_ID_0969",4025.53,-42.48646
2022-09-01T00:00:00,"TEN_SO_Bad Nenndorf_(EB)","ZP_ID_0970",7024.14,-45.53195
2022-09-01T00:00:00,"50H_SO_Klipphausen_(EB)","ZP_ID_0972",56165.75,-8.886039999999999
2022-09-01T00:00:00,"AMP_SO_Hagen_DE013088_(EB)","ZP_ID_0973",2494.21,-38.0832
2022-09-01T00:00:00,"AMP_SO_Altena_(EB)","ZP_ID_0974",19964.98,-20.45764
2022-09-01T00:00:00,"AMP_SO_Essen_DE001080_(EB)","ZP_ID_0975",7486.42,-27.61294
2022-09-01T00:00:00,"50H_SO_Barchfeld-Immelborn_(EB)","ZP_ID_0976",55607.01,3.54588
2022-09-01T00:00:00,"AMP_SO_Meckenheim_01_(EB)","ZP_ID_0977",12794.9,-9.588469999999999
2022-09-01T00:00:00,"AMP_SO_Altena_02_(EB)","ZP_ID_0978",5334.05,-49.67874
2022-09-01T00:00:00,"AMP_SO_Werl_02_(EB)","ZP_ID_0979",9915,-101.52991
2022-09-01T00:00:00,"AMP_SO_Werl_05_(EB)","ZP_ID_0982",16072.5,-83.87228
2022-09-01T00:00:00,"50H_SO_Geisleden_(EB)","ZP_ID_0984",28325.97,-2.93203
2022-09-01T00:00:00,"TEN_SO_Neukirchen_DE010077_(EB)","ZP_ID_0985",2488.85,-30.97752
2022-09-01T00:00:00,"AMP_SO_Hagen_DE013083_(EB)","ZP_ID_0986",5180.96,-23.54853
2022-09-01T00:00:00,"50H_SO_Heidenau_DE036013_(EB)","ZP_ID_0987",3580.49,-69.20405
2022-09-01T00:00:00,"TEN_SO_Lindhorst_(EB)","ZP_ID_0988",3479.42,-52.20145
2022-09-01T00:00:00,"50H_SO_Doberlug-Kirchhain_02_(EB)","ZP_ID_0989",29064.13,-6.06575
2022-09-01T00:00:00,"AMP_NF_WA_Lüdenscheid_(EB)","ZP_ID_0990",48969.42,-0.5158199999999999
2022-09-01T00:00:00,"50H_SO_Dermbach_DE031012_(EB)","ZP_ID_0991",3572.21,-38.52479
2022-09-01T00:00:00,"AMP_SO_Goch_02_(EB)","ZP_ID_0992",16555.02,-7.62315
2022-09-01T00:00:00,"AMP_SO_Odenthal_(EB)","ZP_ID_0993",10459.14,-0.62276
2022-09-01T00:00:00,"TEN_SO_Wunstorf_DE018078_(EB)","ZP_ID_0994",4023.65,-45.2932
2022-09-01T00:00:00,"AMP_SO_Bergheim_02_(EB)","ZP_ID_0995",21179.39,2.89104
2022-09-01T00:00:00,"AMP_SO_Wickede_(EB)","ZP_ID_0996",68587.85000000001,1.31602
2022-09-01T00:00:00,"50H_SO_Möckern-Loburg_02","ZP_ID_0998",61469.53,-5.10538
2022-09-01T00:00:00,"50H_SO_Gerbstedt_02_(EB)","ZP_ID_0999",61621,-5.36264
2022-09-01T00:00:00,"AMP_SO_Kevelaer_(EB)","ZP_ID_1000",1045.97,-95.01768
2022-09-01T00:00:00,"50H_SO_Hettstedt_02_(EB)","ZP_ID_1001",61200,-5.37317
2022-09-01T00:00:00,"TEN_SO_Herford_DE018006_(EB)","ZP_ID_1002",6619.76,-40.56136
2022-09-01T00:00:00,"AMP_SO_Fröndenberg_03_(EB)","ZP_ID_1003",13427.5,-9.703580000000001
2022-09-01T00:00:00,"50H_SO_Griebnitz_(EB)","ZP_ID_1004",54377.63,3.5279
2022-09-01T00:00:00,"AMP_SO_Meschede_(EB)","ZP_ID_1005",43321.15,-0.5410199999999999
2022-09-01T00:00:00,"TEN_SO_Wetter_01_(EB)","ZP_ID_1006",30158.57,5.84375
2022-09-01T00:00:00,"TEN_SO_Oldenburg in Holstein_DE033066_(EB)","ZP_ID_1007",4982.3,-37.07633
2022-09-01T00:00:00,"50H_SO_Salzatal-Köllme_(EB)","ZP_ID_1008",5329.39,-69.44964
2022-09-01T00:00:00,"50H_SO_Lohmen_(EB)","ZP_ID_1009",22328.08,-7.69649
2022-09-01T00:00:00,"50H_SO_Sondershausen_03_(EB)","ZP_ID_1010",65292.03,-7.77732
2022-09-01T00:00:00,"AMP_SO_Meckenheim_02_(EB)","ZP_ID_1011",9721.459999999999,-9.402139999999999
2022-09-01T00:00:00,"AMP_SO_Vreden_DE009018_(EB)","ZP_ID_1012",4289.49,-35.29459
2022-09-01T00:00:00,"AMP_SO_Herne_DE001013_(EB)","ZP_ID_1013",4895.67,-45.17725
2022-09-01T00:00:00,"TEN_SO_Glinde_DE016033_(EB)","ZP_ID_1014",424.91,38.45393
2022-09-01T00:00:00,"50H_SO_Anklam_DE029038_(EB)","ZP_ID_1015",5139.05,-41.39763
2022-09-01T00:00:00,"TEN_SO_Meerbeck_(EB)","ZP_ID_1016",33856.23,-3.45931
2022-09-01T00:00:00,"TEN_SO_Oldenburg_DE015067_(EB)","ZP_ID_1017",4984.48,-42.14134
2022-09-01T00:00:00,"50H_KWK_Burg_(EB)","ZP_ID_1018",58.2,-60.58856
2022-09-01T00:00:00,"AMP_SO_Arnsberg_05_(EB)","ZP_ID_1019",5526.93,-27.97286
2022-09-01T00:00:00,"TEN_SO_Alfeld_DE014026_(EB)","ZP_ID_1020",5329.43,-40.12874
2022-09-01T00:00:00,"50H_SO_Genthin_DE026031_(EB)","ZP_ID_1021",7531.16,-42.73716
2022-09-01T00:00:00,"TEN_SO_Nienburg_DE007104_(EB)","ZP_ID_1022",12778.88,-20.51065
2022-09-01T00:00:00,"TEN_SO_Weyhe_DE007049_(EB)","ZP_ID_1023",3145.46,-83.80182000000001
2022-09-01T00:00:00,"50H_SO_Leizen_(EB)","ZP_ID_1024",70947.27,-1.51773
2022-09-01T00:00:00,"TEN_SO_Detern_(EB)","ZP_ID_1025",62155,-6.71638
2022-09-01T00:00:00,"50H_SO_Grebs-Niendorf_03_(EB)","ZP_ID_1026",39581.49,-5.78259
2022-09-01T00:00:00,"TEN_SO_Emden_DE015021_(EB)","ZP_ID_1030",6516.3,-44.3516
2022-09-01T00:00:00,"AMP_SO_Gronau_04_(EB)","ZP_ID_1032",22456.53,-10.31514
